niv,siruta,name,postal,jud,sirsup,tip,med,regiune,nuts
3,99762,RUNCU,707539,22,99673,23,3,1,RO213
3,99771,VADU VEJEI,707541,22,99673,23,3,1,RO213
2,99780,ŢIBĂNEŞTI,,22,225,3,3,1,RO213
3,99799,ŢIBĂNEŞTI,707545,22,99780,22,3,1,RO213
3,99806,GLODENII GÂNDULUI,707546,22,99780,23,3,1,RO213
3,99815,GRIEŞTI,707547,22,99780,23,3,1,RO213
3,99824,JIGORENI,707548,22,99780,23,3,1,RO213
3,99833,RĂSBOIENI,707549,22,99780,23,3,1,RO213
3,99842,RECEA,707551,22,99780,23,3,1,RO213
3,99851,TUNGUJEI,707552,22,99780,23,3,1,RO213
3,99860,VĂLENII,707553,22,99780,23,3,1,RO213
2,99879,ŢIGĂNĂŞI,,22,225,3,3,1,RO213
3,99888,ŢIGĂNĂŞI,707555,22,99879,22,3,1,RO213
3,99897,CÂRNICENI,707556,22,99879,23,3,1,RO213
3,99904,MIHAIL KOGĂLNICEANU,707557,22,99879,23,3,1,RO213
3,99913,STEJARII,707558,22,99879,23,3,1,RO213
2,99922,ŢUŢORA,,22,225,3,3,1,RO213
3,99931,ŢUŢORA,707560,22,99922,22,3,1,RO213
3,99940,CHIPEREŞTI,707561,22,99922,23,3,1,RO213
3,99959,OPRIŞENI,707562,22,99922,23,3,1,RO213
2,96003,UNGHENI,,22,225,3,3,1,RO213
3,96012,BOSIA,707566,22,96003,22,3,1,RO213
3,96021,COADA STÂNCII,707567,22,96003,23,3,1,RO213
3,96030,MÂNZĂTEŞTI,707568,22,96003,23,3,1,RO213
3,96049,UNGHENI,707565,22,96003,23,3,1,RO213
2,100353,VALEA LUPULUI,,22,225,3,3,1,RO213
3,95284,VALEA LUPULUI,707410,22,100353,22,3,1,RO213
2,99968,VALEA SEACĂ,,22,225,3,3,1,RO213
3,99977,VALEA SEACĂ,707570,22,99968,22,3,1,RO213
3,99986,CONŢEŞTI,707571,22,99968,23,3,1,RO213
3,99995,TOPILE,707572,22,99968,23,3,1,RO213
2,100086,VÂNĂTORI,,22,225,3,3,1,RO213
3,100095,VÂNĂTORI,707575,22,100086,22,3,1,RO213
3,100102,CRIVEŞTI,707576,22,100086,23,3,1,RO213
3,100111,GURA BÂDILIŢEI,707577,22,100086,23,3,1,RO213
3,100120,HÂRTOAPE,707578,22,100086,23,3,1,RO213
3,100139,VLĂDNICUŢ,707579,22,100086,23,3,1,RO213
2,100004,VICTORIA,,22,225,3,3,1,RO213
3,100013,VICTORIA,707580,22,100004,22,3,1,RO213
3,100022,FRĂSULENI,707581,22,100004,23,3,1,RO213
3,100031,ICUŞENI,707582,22,100004,23,3,1,RO213
3,100040,LUCENI,707583,22,100004,23,3,1,RO213
3,100059,SCULENI,707584,22,100004,23,3,1,RO213
3,100068,STÂNCA,707586,22,100004,23,3,1,RO213
3,100077,ŞENDRENI,707587,22,100004,23,3,1,RO213
2,100148,VLĂDENI,,22,225,3,3,1,RO213
3,100157,VLĂDENI,707590,22,100148,22,3,1,RO213
3,100166,ALEXANDRU CEL BUN,707591,22,100148,23,3,1,RO213
3,100175,BORŞA,707592,22,100148,23,3,1,RO213
3,100184,BROŞTENI,707593,22,100148,23,3,1,RO213
3,100193,IACOBENI,707594,22,100148,23,3,1,RO213
3,100200,VÂLCELELE,707596,22,100148,23,3,1,RO213
2,100219,VOINEŞTI,,22,225,3,3,1,RO213
3,100228,VOINEŞTI,707600,22,100219,22,3,1,RO213
3,100237,LUNGANI,707601,22,100219,23,3,1,RO213
3,100246,SCHITU STAVNIC,707602,22,100219,23,3,1,RO213
3,100255,SLOBOZIA,707603,22,100219,23,3,1,RO213
3,100264,VOCOTEŞTI,707604,22,100219,23,3,1,RO213
1,234,JUDEŢUL ILFOV,,23,1,40,0,8,RO322
2,179221,ORAŞ BRAGADIRU,,23,234,2,1,8,RO322
3,179230,BRAGADIRU,77025,23,179221,17,1,8,RO322
2,100576,ORAŞ BUFTEA,,23,234,2,1,8,RO322
3,100585,BUFTEA,70000,23,100576,17,1,8,RO322
3,100594,BUCIUMENI,70001,23,100576,19,1,8,RO322
2,179285,ORAŞ CHITILA,,23,234,2,1,8,RO322
3,179294,CHITILA,77045,23,179285,17,1,8,RO322
3,179301,RUDENI,77046,23,179285,18,1,8,RO322
2,179409,ORAŞ MĂGURELE,,23,234,2,1,8,RO322
3,179418,MĂGURELE,77125,23,179409,17,1,8,RO322
3,179427,ALUNIŞU,77126,23,179409,18,1,8,RO322
3,179436,DUMITRANA,77127,23,179409,18,1,8,RO322
3,179445,PRUNI,77128,23,179409,18,1,8,RO322
3,179454,VÂRTEJU,77129,23,179409,18,1,8,RO322
2,179481,ORAŞ OTOPENI,,23,234,2,1,8,RO322
3,179490,OTOPENI,75100,23,179481,17,1,8,RO322
3,179506,ODĂILE,75101,23,179481,19,1,8,RO322
2,179515,ORAŞ PANTELIMON,,23,234,2,1,8,RO322
3,179524,PANTELIMON,77145,23,179515,17,1,8,RO322
2,179533,ORAŞ POPEŞTI-LEORDENI,,23,234,2,1,8,RO322
3,179542,POPEŞTI-LEORDENI,77160,23,179533,17,1,8,RO322
2,179551,ORAŞ VOLUNTARI,,23,234,2,1,8,RO322
3,179560,VOLUNTARI,77190,23,179551,17,1,8,RO322
2,102543,1 DECEMBRIE,,23,234,3,3,8,RO322
3,102552,1 DECEMBRIE,77005,23,102543,22,3,8,RO322
2,100834,AFUMAŢI,,23,234,3,3,8,RO322
3,100843,AFUMAŢI,77010,23,100834,22,3,8,RO322
2,100969,BALOTEŞTI,,23,234,3,3,8,RO322
3,100978,BALOTEŞTI,77015,23,100969,22,3,8,RO322
3,100987,DUMBRĂVENI,77016,23,100969,23,3,8,RO322
3,100996,SĂFTICA,77017,23,100969,23,3,8,RO322
2,101145,BERCENI,,23,234,3,3,8,RO322
3,101154,BERCENI,77020,23,101145,22,3,8,RO322
2,101298,BRĂNEŞTI,,23,234,3,3,8,RO322
3,101305,BRĂNEŞTI,77030,23,101298,22,3,8,RO322
3,101314,ISLAZ,77031,23,101298,23,3,8,RO322
3,101323,PASĂREA,77032,23,101298,23,3,8,RO322
3,101332,VADU ANEI,77033,23,101298,23,3,8,RO322
2,101742,CERNICA,,23,234,3,3,8,RO322
3,101751,CERNICA,77035,23,101742,22,3,8,RO322
3,101760,BĂLĂCEANCA,77036,23,101742,23,3,8,RO322
3,101779,CĂLDĂRARU,77037,23,101742,23,3,8,RO322
3,101788,POŞTA,77038,23,101742,23,3,8,RO322
3,101797,TÂNGANU,77039,23,101742,23,3,8,RO322
2,179249,CHIAJNA,,23,234,3,3,8,RO322
3,179258,CHIAJNA,77040,23,179249,22,3,8,RO322
3,179267,DUDU,77041,23,179249,23,3,8,RO322
3,179276,ROŞU,77042,23,179249,23,3,8,RO322
2,101902,CIOLPANI,,23,234,3,3,8,RO322
3,101911,CIOLPANI,77050,23,101902,22,3,8,RO322
3,101920,IZVORANI,77051,23,101902,23,3,8,RO322
3,101939,LUPĂRIA,77052,23,101902,23,3,8,RO322
3,101948,PISCU,77053,23,101902,23,3,8,RO322
2,101957,CIOROGÂRLA,,23,234,3,3,8,RO322
3,101966,CIOROGÂRLA,77055,23,101957,22,3,8,RO322
3,101975,DÂRVARI,77056,23,101957,23,3,8,RO322
2,102035,CLINCENI,,23,234,3,3,8,RO322
3,102044,CLINCENI,77060,23,102035,22,3,8,RO322
3,102053,OLTENI,77061,23,102035,23,3,8,RO322
3,102062,ORDOREANU,77062,23,102035,23,3,8,RO322
2,179588,COPĂCENI,,23,234,3,3,8,RO322
3,102561,COPĂCENI,77006,23,179588,22,3,8,RO322
2,102160,CORBEANCA,,23,234,3,3,8,RO322
3,102179,CORBEANCA,77065,23,102160,22,3,8,RO322
3,102188,OSTRATU,77066,23,102160,23,3,8,RO322
3,102197,PETREŞTI,77067,23,102160,23,3,8,RO322
3,102204,TAMAŞI,77068,23,102160,23,3,8,RO322
2,102213,CORNETU,,23,234,3,3,8,RO322
3,102222,CORNETU,77070,23,102213,22,3,8,RO322
3,102231,BUDA,77071,23,102213,23,3,8,RO322
2,102473,DASCĂLU,,23,234,3,3,8,RO322
3,102482,DASCĂLU,77075,23,102473,22,3,8,RO322
3,102491,CREAŢA,77076,23,102473,23,3,8,RO322
3,102507,GAGU,77077,23,102473,23,3,8,RO322
3,102516,RUNCU,77078,23,102473,23,3,8,RO322
2,102525,DĂRĂŞTI-ILFOV,,23,234,3,3,8,RO322
3,102534,DĂRĂŞTI-ILFOV,77080,23,102525,22,3,8,RO322
2,179310,DOBROEŞTI,,23,234,3,3,8,RO322
3,179329,DOBROEŞTI,77085,23,179310,22,3,8,RO322
3,179338,FUNDENI,77086,23,179310,23,3,8,RO322
2,102570,DOMNEŞTI,,23,234,3,3,8,RO322
3,102589,DOMNEŞTI,77090,23,102570,22,3,8,RO322
3,102598,ŢEGHEŞ,77091,23,102570,23,3,8,RO322
2,102605,DRAGOMIREŞTI-VALE,,23,234,3,3,8,RO322
3,102614,DRAGOMIREŞTI-VALE,77095,23,102605,22,3,8,RO322
3,102623,DRAGOMIREŞTI-DEAL,77096,23,102605,23,3,8,RO322
3,102632,ZURBAUA,77097,23,102605,23,3,8,RO322
2,103130,GĂNEASA,,23,234,3,3,8,RO322
3,103149,GĂNEASA,77100,23,103130,22,3,8,RO322
3,103158,COZIENI,77101,23,103130,23,3,8,RO322
3,103167,MOARA DOMNEASCĂ,77102,23,103130,23,3,8,RO322
3,103176,PITEASCA,77103,23,103130,23,3,8,RO322
3,103185,ŞINDRILIŢA,77104,23,103130,23,3,8,RO322
2,179347,GLINA,,23,234,3,3,8,RO322
3,179356,GLINA,77105,23,179347,22,3,8,RO322
3,179365,CĂŢELU,77106,23,179347,23,3,8,RO322
3,179374,MANOLACHE,77107,23,179347,23,3,8,RO322
2,103443,GRĂDIŞTEA,,23,234,3,3,8,RO322
3,103452,GRĂDIŞTEA,77110,23,103443,22,3,8,RO322
3,103461,SITARU,77111,23,103443,23,3,8,RO322
2,103513,GRUIU,,23,234,3,3,8,RO322
3,103522,GRUIU,77115,23,103513,22,3,8,RO322
3,103531,LIPIA,77116,23,103513,23,3,8,RO322
3,103559,SILIŞTEA SNAGOVULUI,77117,23,103513,23,3,8,RO322
3,103540,ŞANŢU-FLOREŞTI,77118,23,103513,23,3,8,RO322
2,179383,JILAVA,,23,234,3,3,8,RO322
3,179392,JILAVA,77120,23,179383,22,3,8,RO322
2,104243,MOARA VLĂSIEI,,23,234,3,3,8,RO322
3,104252,MOARA VLĂSIEI,77130,23,104243,22,3,8,RO322
3,104261,CĂCIULAŢI,77131,23,104243,23,3,8,RO322
2,179463,MOGOŞOAIA,,23,234,3,3,8,RO322
3,179472,MOGOŞOAIA,77135,23,179463,22,3,8,RO322
2,104421,NUCI,,23,234,3,3,8,RO322
3,104430,NUCI,77140,23,104421,22,3,8,RO322
3,104449,BALTA NEAGRĂ,77141,23,104421,23,3,8,RO322
3,104458,MERII PETCHII,77142,23,104421,23,3,8,RO322
3,104467,MICŞUNEŞTII MARI,77144,23,104421,23,3,8,RO322
3,104476,MICŞUNEŞTII-MOARĂ,77143,23,104421,23,3,8,RO322
2,104546,PERIŞ,,23,234,3,3,8,RO322
3,104555,PERIŞ,77150,23,104546,22,3,8,RO322
3,104564,BĂLTENI,77151,23,104546,23,3,8,RO322
3,104573,BURIAŞ,77152,23,104546,23,3,8,RO322
2,104582,PETRĂCHIOAIA,,23,234,3,3,8,RO322
3,104591,PETRĂCHIOAIA,77155,23,104582,22,3,8,RO322
3,104608,MĂINEASCA,77156,23,104582,23,3,8,RO322
3,104617,SURLARI,77157,23,104582,23,3,8,RO322
3,104626,VÂNĂTORI,77158,23,104582,23,3,8,RO322
2,105160,SNAGOV,,23,234,3,3,8,RO322
3,105179,SNAGOV,77165,23,105160,22,3,8,RO322
3,105188,CIOFLICENI,77166,23,105160,23,3,8,RO322
3,105197,GHERMĂNEŞTI,77170,23,105160,23,3,8,RO322
3,105204,TÂNCĂBEŞTI,77167,23,105160,23,3,8,RO322
3,105213,VLĂDICEASCA,77168,23,105160,23,3,8,RO322
2,105419,ŞTEFĂNEŞTII DE JOS,,23,234,3,3,8,RO322
3,105428,ŞTEFĂNEŞTII DE JOS,77175,23,105419,22,3,8,RO322
3,105437,CREŢULEASCA,77176,23,105419,23,3,8,RO322
3,105446,ŞTEFĂNEŞTII DE SUS,77177,23,105419,23,3,8,RO322
2,105570,TUNARI,,23,234,3,3,8,RO322
3,105589,TUNARI,77180,23,105570,22,3,8,RO322
3,105598,DIMIENI,77181,23,105570,23,3,8,RO322
2,105936,VIDRA,,23,234,3,3,8,RO322
3,105945,VIDRA,77185,23,105936,22,3,8,RO322
3,105954,CREŢEŞTI,77186,23,105936,23,3,8,RO322
3,105963,SINTEŞTI,77187,23,105936,23,3,8,RO322
1,243,JUDEŢUL MARAMUREŞ,,24,1,40,0,6,RO114
2,106318,MUNICIPIUL BAIA MARE,,24,243,1,1,6,RO114
3,106327,BAIA MARE,430011,24,106318,9,1,6,RO114
3,106336,BLIDARI,430001,24,106318,10,1,6,RO114
3,106345,FIRIZA,430002,24,106318,10,1,6,RO114
3,106354,VALEA NEAGRĂ,430003,24,106318,10,1,6,RO114
2,106559,MUNICIPIUL SIGHETU MARMAŢIEI,,24,243,4,1,6,RO114
3,106568,SIGHETU MARMAŢIEI,435500,24,106559,9,1,6,RO114
3,106577,IAPA,435501,24,106559,10,1,6,RO114
3,106586,LAZU BACIULUI,435502,24,106559,10,1,6,RO114
3,106595,ŞUGĂU,435503,24,106559,10,1,6,RO114
3,106602,VALEA CUFUNDOASĂ,435504,24,106559,10,1,6,RO114
3,106611,VALEA HOTARULUI,435505,24,106559,10,1,6,RO114
2,106684,ORAŞ BAIA SPRIE,,24,243,2,1,6,RO114
3,106693,BAIA SPRIE,435100,24,106684,17,1,6,RO114
3,106700,CHIUZBAIA,435101,24,106684,18,1,6,RO114
3,106728,SATU NOU DE SUS,435102,24,106684,19,1,6,RO114
3,106719,TĂUŢII DE SUS,435103,24,106684,18,1,6,RO114
2,106746,ORAŞ BORŞA,,24,243,2,1,6,RO114
3,106755,BORŞA,435200,24,106746,17,1,6,RO114
3,106764,BĂILE BORŞA,435250,24,106746,18,1,6,RO114
2,106782,ORAŞ CAVNIC,,24,243,2,1,6,RO114
3,106791,CAVNIC,435300,24,106782,17,1,6,RO114
2,108017,ORAŞ DRAGOMIREŞTI,,24,243,2,1,6,RO114
3,108026,DRAGOMIREŞTI,437140,24,108017,17,1,6,RO114
2,108892,ORAŞ SĂLIŞTEA DE SUS,,24,243,2,1,6,RO114
3,108909,SĂLIŞTEA DE SUS,437295,24,108892,17,1,6,RO114
2,108963,ORAŞ SEINI,,24,243,2,1,6,RO114
3,108972,SEINI,435400,24,108963,17,1,6,RO114
3,108981,SĂBIŞA,435401,24,108963,19,1,6,RO114
3,108990,VIILE APEI,435402,24,108963,19,1,6,RO114
2,109176,ORAŞ ŞOMCUTA MARE,,24,243,2,1,6,RO114
3,109185,ŞOMCUTA MARE,437335,24,109176,17,1,6,RO114
3,109194,BUCIUMI,437336,24,109176,18,1,6,RO114
3,109201,BUTEASA,437337,24,109176,19,1,6,RO114
3,109210,CIOLT,437338,24,109176,18,1,6,RO114
3,109229,CODRU BUTESII,437339,24,109176,19,1,6,RO114
3,109238,FINTEUŞU MARE,437341,24,109176,19,1,6,RO114
3,109247,HOVRILA,437342,24,109176,18,1,6,RO114
3,109256,VĂLENII ŞOMCUTEI,437343,24,109176,18,1,6,RO114
2,106461,ORAŞ TĂUŢII-MĂGHERĂUŞ,,24,243,2,1,6,RO114
3,106470,TĂUŢII-MĂGHERĂUŞ,437345,24,106461,17,1,6,RO114
3,106489,BĂIŢA,437346,24,106461,18,1,6,RO114
3,106498,BOZÂNTA MARE,437347,24,106461,19,1,6,RO114
3,106504,BUŞAG,437348,24,106461,18,1,6,RO114
3,106513,MERIŞOR,437349,24,106461,19,1,6,RO114
3,106522,NISTRU,437351,24,106461,18,1,6,RO114
3,106531,ULMOASA,437352,24,106461,19,1,6,RO114
2,106817,ORAŞ TÂRGU LĂPUŞ,,24,243,2,1,6,RO114
3,106826,TÂRGU LĂPUŞ,435600,24,106817,17,1,6,RO114
3,106835,BOIERENI,435601,24,106817,19,1,6,RO114
3,106844,BORCUT,435602,24,106817,19,1,6,RO114
3,106853,CUFOAIA,435603,24,106817,19,1,6,RO114
3,106862,DĂMĂCUŞENI,435604,24,106817,19,1,6,RO114
3,106871,DOBRICU LĂPUŞULUI,435605,24,106817,19,1,6,RO114
3,106880,DUMBRAVA,435606,24,106817,19,1,6,RO114
3,106899,FÂNTÂNELE,435607,24,106817,19,1,6,RO114
3,106906,GROAPE,435608,24,106817,19,1,6,RO114
3,106915,INĂU,435609,24,106817,19,1,6,RO114
3,106924,RĂZOARE,435610,24,106817,19,1,6,RO114
3,106933,ROGOZ,435611,24,106817,19,1,6,RO114
3,106942,ROHIA,435612,24,106817,19,1,6,RO114
3,106951,STOICENI,435613,24,106817,19,1,6,RO114
2,109265,ORAŞ ULMENI,,24,243,2,1,6,RO114
3,109274,ULMENI,437355,24,109265,17,1,6,RO114
3,109283,ARDUZEL,437356,24,109265,19,1,6,RO114
3,109292,CHELINŢA,437357,24,109265,19,1,6,RO114
3,109309,MÂNĂU,437358,24,109265,19,1,6,RO114
3,109318,SOMEŞ-UILEAC,437359,24,109265,19,1,6,RO114
3,109327,TOHAT,437361,24,109265,18,1,6,RO114
3,109336,ŢICĂU,437362,24,109265,19,1,6,RO114
3,109345,VICEA,437363,24,109265,19,1,6,RO114
2,106979,ORAŞ VIŞEU DE SUS,,24,243,2,1,6,RO114
3,106988,VIŞEU DE SUS,435700,24,106979,17,1,6,RO114
3,106997,VIŞEU DE MIJLOC,435701,24,106979,18,1,6,RO114
2,107001,ARDUSAT,,24,243,3,3,6,RO114
3,107010,ARDUSAT,437005,24,107001,22,3,6,RO114
3,107029,ARIEŞU DE CÂMP,437006,24,107001,23,3,6,RO114
3,107038,COLŢIREA,437007,24,107001,23,3,6,RO114
2,107047,ARINIŞ,,24,243,3,3,6,RO114
3,107056,ARINIŞ,437010,24,107047,22,3,6,RO114
3,107065,RODINA,437011,24,107047,23,3,6,RO114
3,107074,TĂMĂŞEŞTI,437012,24,107047,23,3,6,RO114
2,107083,ASUAJU DE SUS,,24,243,3,3,6,RO114
3,107092,ASUAJU DE SUS,437015,24,107083,22,3,6,RO114
3,107109,ASUAJU DE JOS,437016,24,107083,23,3,6,RO114
2,107118,BĂIŢA DE SUB CODRU,,24,243,3,3,6,RO114
3,107127,BĂIŢA DE SUB CODRU,437020,24,107118,22,3,6,RO114
3,107145,URMENIŞ,437021,24,107118,23,3,6,RO114
2,107154,BĂIUŢ,,24,243,3,3,6,RO114
3,107163,BĂIUŢ,437025,24,107154,22,3,6,RO114
3,107172,POIANA BOTIZII,437026,24,107154,23,3,6,RO114
3,107181,STRÂMBU-BĂIUŢ,437027,24,107154,23,3,6,RO114
2,107190,BĂSEŞTI,,24,243,3,3,6,RO114
3,107207,BĂSEŞTI,437030,24,107190,22,3,6,RO114
3,107136,ODEŞTI,437031,24,107190,23,3,6,RO114
3,107216,SĂLIŞTE,437032,24,107190,23,3,6,RO114
3,107225,STREMŢ,437033,24,107190,23,3,6,RO114
2,107314,BÂRSANA,,24,243,3,3,6,RO114
3,107323,BÂRSANA,437035,24,107314,22,3,6,RO114
3,107332,NĂNEŞTI,437036,24,107314,23,3,6,RO114
2,107234,BICAZ,,24,243,3,3,6,RO114
3,107243,BICAZ,437040,24,107234,22,3,6,RO114
3,107252,CIUTA,437041,24,107234,23,3,6,RO114
3,107261,CORNI,437042,24,107234,23,3,6,RO114
2,107270,BISTRA,,24,243,3,3,6,RO114
3,107289,BISTRA,437045,24,107270,22,3,6,RO114
3,107298,CRASNA VIŞEULUI,437046,24,107270,23,3,6,RO114
3,107305,VALEA VIŞEULUI,437047,24,107270,23,3,6,RO114
2,107350,BOCICOIU MARE,,24,243,3,3,6,RO114
3,107369,BOCICOIU MARE,437050,24,107350,22,3,6,RO114
3,107378,CRĂCIUNEŞTI,437051,24,107350,23,3,6,RO114
3,107387,LUNCA LA TISA,437052,24,107350,23,3,6,RO114
3,107396,TISA,437053,24,107350,23,3,6,RO114
2,107403,BOGDAN VODĂ,,24,243,3,3,6,RO114
3,107412,BOGDAN VODĂ,437055,24,107403,22,3,6,RO114
3,107421,BOCICOEL,437056,24,107403,23,3,6,RO114
2,107430,BOIU MARE,,24,243,3,3,6,RO114
3,107449,BOIU MARE,437060,24,107430,22,3,6,RO114
3,107458,FRÂNCENII BOIULUI,437061,24,107430,23,3,6,RO114
3,107467,PRISLOP,437062,24,107430,23,3,6,RO114
3,107476,ROMÂNEŞTI,437063,24,107430,23,3,6,RO114
2,107485,BOTIZA,,24,243,3,3,6,RO114
3,107494,BOTIZA,437065,24,107485,22,3,6,RO114
2,107519,BUDEŞTI,,24,243,3,3,6,RO114
3,107528,BUDEŞTI,437070,24,107519,22,3,6,RO114
3,107537,SÂRBI,437071,24,107519,23,3,6,RO114
2,107546,CĂLINEŞTI,,24,243,3,3,6,RO114
3,107555,CĂLINEŞTI,437075,24,107546,22,3,6,RO114
3,107564,CORNEŞTI,437076,24,107546,23,3,6,RO114
3,107573,VĂLENI,437077,24,107546,23,3,6,RO114
2,107715,CÂMPULUNG LA TISA,,24,243,3,3,6,RO114
3,107724,CÂMPULUNG LA TISA,437080,24,107715,22,3,6,RO114
2,107582,CERNEŞTI,,24,243,3,3,6,RO114
3,107591,CERNEŞTI,437085,24,107582,22,3,6,RO114
3,107608,BREBENI,437086,24,107582,23,3,6,RO114
3,107617,CIOCOTIŞ,437087,24,107582,23,3,6,RO114
3,107626,FÂNAŢE,437088,24,107582,23,3,6,RO114
3,107635,IZVOARELE,437089,24,107582,23,3,6,RO114
3,107644,MĂGURENI,437091,24,107582,23,3,6,RO114
3,107653,TRESTIA,437092,24,107582,23,3,6,RO114
2,107662,CICÂRLĂU,,24,243,3,3,6,RO114
3,107671,CICÂRLĂU,437095,24,107662,22,3,6,RO114
3,107680,BÂRGĂU,437096,24,107662,23,3,6,RO114
3,107699,HANDALU ILBEI,437097,24,107662,23,3,6,RO114
3,107706,ILBA,437098,24,107662,23,3,6,RO114
2,179837,COAŞ,,24,243,3,3,6,RO114
3,108829,COAŞ,437282,24,179837,22,3,6,RO114
3,108865,ÎNTRERÂURI,437287,24,179837,23,3,6,RO114
2,179846,COLTĂU,,24,243,3,3,6,RO114
3,108838,COLTĂU,437283,24,179846,22,3,6,RO114
3,108810,CĂTĂLINA,437281,24,179846,23,3,6,RO114
2,107733,COPALNIC-MĂNĂŞTUR,,24,243,3,3,6,RO114
3,107742,COPALNIC-MĂNĂŞTUR,437100,24,107733,22,3,6,RO114
3,107751,BERINŢA,437101,24,107733,23,3,6,RO114
3,107760,CĂRPINIŞ,437102,24,107733,23,3,6,RO114
3,107779,COPALNIC,437103,24,107733,23,3,6,RO114
3,107788,COPALNIC-DEAL,437104,24,107733,23,3,6,RO114
3,107797,CURTUIUŞU MIC,437106,24,107733,23,3,6,RO114
3,107804,FĂUREŞTI,437107,24,107733,23,3,6,RO114
3,107813,LĂSCHIA,437108,24,107733,23,3,6,RO114
3,107822,PRELUCA NOUĂ,437109,24,107733,23,3,6,RO114
3,107831,PRELUCA VECHE,437111,24,107733,23,3,6,RO114
3,107840,RUŞOR,437112,24,107733,23,3,6,RO114
3,107859,VAD,437113,24,107733,23,3,6,RO114
2,107868,COROIENI,,24,243,3,3,6,RO114
3,107877,COROIENI,437126,24,107868,22,3,6,RO114
3,107886,BABA,437127,24,107868,23,3,6,RO114
3,107895,DEALU MARE,437128,24,107868,23,3,6,RO114
3,107902,DRĂGHIA,437129,24,107868,23,3,6,RO114
3,107911,VĂLENII LĂPUŞULUI,437125,24,107868,23,3,6,RO114
2,107920,CUPŞENI,,24,243,3,3,6,RO114
3,107939,CUPŞENI,437130,24,107920,22,3,6,RO114
3,107948,COSTENI,437131,24,107920,23,3,6,RO114
3,107957,LIBOTIN,437132,24,107920,23,3,6,RO114
3,107966,UNGURENI,437133,24,107920,23,3,6,RO114
2,107975,DESEŞTI,,24,243,3,3,6,RO114
3,107984,DESEŞTI,437135,24,107975,22,3,6,RO114
3,107993,HĂRNICEŞTI,437136,24,107975,23,3,6,RO114
3,108008,MARA,437137,24,107975,23,3,6,RO114
2,108035,DUMBRĂVIŢA,,24,243,3,3,6,RO114
3,108044,DUMBRĂVIŢA,437145,24,108035,22,3,6,RO114
3,108053,CĂRBUNARI,437146,24,108035,23,3,6,RO114
3,108062,CHECHIŞ,437147,24,108035,23,3,6,RO114
3,108071,RUS,437148,24,108035,23,3,6,RO114
3,108080,ŞINDREŞTI,437149,24,108035,23,3,6,RO114
3,108099,UNGURAŞ,437151,24,108035,23,3,6,RO114
2,108106,FĂRCAŞA,,24,243,3,3,6,RO114
3,108115,FĂRCAŞA,437155,24,108106,22,3,6,RO114
3,108124,BUZEŞTI,437156,24,108106,23,3,6,RO114
3,108133,SÂRBI,437157,24,108106,23,3,6,RO114
3,108142,TĂMAIA,437158,24,108106,23,3,6,RO114
2,179855,GÂRDANI,,24,243,3,3,6,RO114
3,108936,GÂRDANI,437301,24,179855,22,3,6,RO114
2,108151,GIULEŞTI,,24,243,3,3,6,RO114
3,108160,GIULEŞTI,437160,24,108151,22,3,6,RO114
3,108179,BERBEŞTI,437161,24,108151,23,3,6,RO114
3,108188,FEREŞTI,437162,24,108151,23,3,6,RO114
3,108197,MĂNĂSTIREA,437163,24,108151,23,3,6,RO114
2,106363,GROŞI,,24,243,3,3,6,RO114
3,106372,GROŞI,437165,24,106363,22,3,6,RO114
3,106381,OCOLIŞ,437166,24,106363,23,3,6,RO114
3,106390,SATU NOU DE JOS,437167,24,106363,23,3,6,RO114
2,179622,GROŞII ŢIBLEŞULUI,,24,243,3,3,6,RO114
3,109069,GROŞII ŢIBLEŞULUI,437316,24,179622,22,3,6,RO114
2,108204,IEUD,,24,243,3,3,6,RO114
3,108213,IEUD,437170,24,108204,22,3,6,RO114
2,108222,LĂPUŞ,,24,243,3,3,6,RO114
3,108231,LĂPUŞ,437175,24,108222,22,3,6,RO114
2,108240,LEORDINA,,24,243,3,3,6,RO114
3,108259,LEORDINA,437180,24,108240,22,3,6,RO114
2,108268,MIREŞU MARE,,24,243,3,3,6,RO114
3,108277,MIREŞU MARE,437185,24,108268,22,3,6,RO114
3,108286,DĂNEŞTII CHIOARULUI,437186,24,108268,23,3,6,RO114
3,108295,IADĂRA,437187,24,108268,23,3,6,RO114
3,108302,LUCĂCEŞTI,437188,24,108268,23,3,6,RO114
3,108311,REMEŢI PE SOMEŞ,437189,24,108268,23,3,6,RO114
3,108320,STEJERA,437191,24,108268,23,3,6,RO114
3,108339,TULGHIEŞ,437192,24,108268,23,3,6,RO114
2,108348,MOISEI,,24,243,3,3,6,RO114
3,108357,MOISEI,437195,24,108348,22,3,6,RO114
2,108366,OARŢA DE JOS,,24,243,3,3,6,RO114
3,108375,OARŢA DE JOS,437200,24,108366,22,3,6,RO114
3,108384,OARŢA DE SUS,437201,24,108366,23,3,6,RO114
3,108393,ORŢIŢA,437202,24,108366,23,3,6,RO114
2,108400,OCNA ŞUGATAG,,24,243,3,3,6,RO114
3,108419,OCNA ŞUGATAG,437205,24,108400,22,3,6,RO114
3,108428,BREB,437206,24,108400,23,3,6,RO114
3,108437,HOTENI,437207,24,108400,23,3,6,RO114
3,108446,SAT-ŞUGATAG,437208,24,108400,23,3,6,RO114
2,179864,ONCEŞTI,,24,243,3,3,6,RO114
3,107341,ONCEŞTI,437037,24,179864,22,3,6,RO114
